id,ownerId,vehicle_model,reg_number,chassis_number,engine_number,vehicle_segment,purchase_date,add_blue_use,vehicle_type,is_vehicle_movable,engine_emmission_type
19435,19238,1618/2 5400 G45 10R20TY E4 VRL,LJHZ403304,MB1A3CHD6LRJD8697,LJHZ403304,Long Haulage,19-02-2020 00:00,No,NULL,NULL,Non BS6
19436,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T5954,MB1A3CHD6LRJD8747,LJHZ403369,Long Haulage,19-02-2020 00:00,No,NULL,NULL,Non BS6
19437,19238,1618/2 5400 G45 10R20TY E4 VRL,KA41D0371,MB1A3CHD6LRJD9204,LJHZ403872,Long Haulage,29-02-2020 00:00,No,NULL,NULL,Non BS6
19438,19238,1618/2 5400 G45 10R20TY E4 VRL,TS08UH4415,MB1A3CHD6LRKD7827,LKHZ401108,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19439,19238,1618/2 5400 G45 10R20TY E4 VRL,LKHZ400808,MB1A3CHD6LRKD7908,LKHZ400808,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19440,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T6113,MB1A3CHD7LRJD7994,LKHZ402295,Long Haulage,25-02-2020 00:00,No,NULL,NULL,Non BS6
19441,19238,1618/2 5400 G45 10R20TY E4 VRL,LKHZ400865,MB1A3CHD7LRJD8014,LKHZ400865,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19442,19238,1618/2 5400 G45 10R20TY E4 VRL,KA25TR7283T,MB1A3CHD7LRJD8238,LKHZ402727,Long Haulage,22-02-2020 00:00,No,NULL,NULL,Non BS6
19443,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T5971,MB1A3CHD7LRJD8739,LKHZ400866,Long Haulage,19-02-2020 00:00,No,NULL,NULL,Non BS6
19444,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T6190,MB1A3CHD7LRJD8742,LJHZ403374,Long Haulage,25-02-2020 00:00,No,NULL,NULL,Non BS6
19445,19238,1618/2 5400 G45 10R20TY E4 VRL,KA41D0382,MB1A3CHD7LRJD9258,LJHZ403875,Long Haulage,29-02-2020 00:00,No,NULL,NULL,Non BS6
19446,19238,1618/2 5400 G45 10R20TY E4 VRL,TS08UH4400,MB1A3CHD7LRKD7819,LKHZ401096,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19447,19238,1618/2 5400 G45 10R20TY E4 VRL,TS08UH4408,MB1A3CHD7LRKD7822,LKHZ401105,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19448,19238,1618/2 5400 G45 10R20TY E4 VRL,TS08UH4410,MB1A3CHD7LRKD7884,LKHZ401110,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19449,19238,1618/2 5400 G45 10R20TY E4 VRL,TS08UH4401,MB1A3CHD7LRKD7903,LKHZ400233,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19450,19238,1618/2 5400 G45 10R20TY E4 VRL,AP39TK3141,MB1A3CHD8LRJD8054,LKHZ402302,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19451,19238,1618/2 5400 G45 10R20TY E4 VRL,HR55AJ2533,MB1A3CHD8LRJD8099,LKHZ401107,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19452,19238,1618/2 5400 G45 10R20TY E4 VRL,AP39TK2423,MB1A3CHD8LRJD8104,LKHZ402300,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19453,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T5934,MB1A3CHD8LRJD8166,LKHZ402561,Long Haulage,19-02-2020 00:00,No,NULL,NULL,Non BS6
19454,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T5962,MB1A3CHD8LRJD8233,LKHZ402719,Long Haulage,19-02-2020 00:00,No,NULL,NULL,Non BS6
19455,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T6138,MB1A3CHD8LRJD8409,LKHZ402713,Long Haulage,25-02-2020 00:00,No,NULL,NULL,Non BS6
19456,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T6149,MB1A3CHD8LRJD8457,LJHZ402912,Long Haulage,25-02-2020 00:00,No,NULL,NULL,Non BS6
19457,19238,1618/2 5400 G45 10R20TY E4 VRL,KA25TR7215T,MB1A3CHD8LRJD8653,LJHZ403300,Long Haulage,22-02-2020 00:00,No,NULL,NULL,Non BS6
19458,19238,1618/2 5400 G45 10R20TY E4 VRL,KA25TR7224T,MB1A3CHD8LRJD8748,LJHZ403307,Long Haulage,22-02-2020 00:00,No,NULL,NULL,Non BS6
19459,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T6178,MB1A3CHD8LRJD9205,LJHZ403873,Long Haulage,25-02-2020 00:00,No,NULL,NULL,Non BS6
19460,19238,1618/2 5400 G45 10R20TY E4 VRL,KA41D0384,MB1A3CHD8LRJD9253,LJHZ403874,Long Haulage,29-02-2020 00:00,No,NULL,NULL,Non BS6
19461,19238,1618/2 5400 G45 10R20TY E4 VRL,TS08UH4397,MB1A3CHD8LRKD7828,LKHZ400863,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19462,19238,1618/2 5400 G45 10R20TY E4 VRL,LKHZ402301,MB1A3CHD8LRKD7909,LKHZ402301,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19463,19238,1618/2 5400 G45 10R20TY E4 VRL,AP39TK3142,MB1A3CHD9LRJD7995,LKHZ402294,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19464,19238,1618/2 5400 G45 10R20TY E4 VRL,HR55AJ9118,MB1A3CHD9LRJD8015,LKHZ401100,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19465,19238,1618/2 5400 G45 10R20TY E4 VRL,KA25TR7244T,MB1A3CHD9LRJD8239,LKHZ402722,Long Haulage,22-02-2020 00:00,No,NULL,NULL,Non BS6
19466,19238,1618/2 5400 G45 10R20TY E4 VRL,KA25TR7236T,MB1A3CHD9LRJD8404,LKHZ402716,Long Haulage,22-02-2020 00:00,No,NULL,NULL,Non BS6
19467,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T6170,MB1A3CHD9LRJD8628,LKHZ402728,Long Haulage,25-02-2020 00:00,No,NULL,NULL,Non BS6
19468,19238,1618/2 5400 G45 10R20TY E4 VRL,KA25TR7216T,MB1A3CHD9LRJD8631,LJHZ402913,Long Haulage,22-02-2020 00:00,No,NULL,NULL,Non BS6
19469,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T6187,MB1A3CHD9LRJD8743,LJHZ403372,Long Haulage,19-02-2020 00:00,No,NULL,NULL,Non BS6
19470,19238,1618/2 5400 G45 10R20TY E4 VRL,KA41D0367,MB1A3CHD9LRJD9200,LJHZ402915,Long Haulage,29-02-2020 00:00,No,NULL,NULL,Non BS6
19471,19238,1618/2 5400 G45 10R20TY E4 VRL,TS08UH4411,MB1A3CHD9LRKD7823,LKHZ400239,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19472,19238,1618/2 5400 G45 10R20TY E4 VRL,TS08UH4402,MB1A3CHD9LRKD7885,LKHZ400801,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19473,19238,1618/2 5400 G45 10R20TY E4 VRL,TS08UH4406,MB1A3CHD9LRKD7904,LKHZ400457,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19474,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T5914,MB1A3CHDXLRJD7990,LKHZ402288,Long Haulage,19-02-2020 00:00,No,NULL,NULL,Non BS6
19475,19238,1618/2 5400 G45 10R20TY E4 VRL,RJ14GL3542,MB1A3CHDXLRJD8055,LKHZ402292,Long Haulage,22-02-2020 00:00,No,NULL,NULL,Non BS6
19476,19238,1618/2 5400 G45 10R20TY E4 VRL,LKHZ402286,MB1A3CHDXLRJD8105,LKHZ402286,Long Haulage,22-02-2020 00:00,No,NULL,NULL,Non BS6
19477,19238,1618/2 5400 G45 10R20TY E4 VRL,KA25TR7213T,MB1A3CHDXLRJD8167,LKHZ402562,Long Haulage,22-02-2020 00:00,No,NULL,NULL,Non BS6
19478,19238,1618/2 5400 G45 10R20TY E4 VRL,TN54T6117,MB1A3CHDXLRJD8234,LKHZ402720,Long Haulage,25-02-2020 00:00,No,NULL,NULL,Non BS6
19479,19238,1618/2 5400 G45 10R20TY E4 VRL,KA25TR7225T,MB1A3CHDXLRJD8458,LKHZ402723,Long Haulage,22-02-2020 00:00,No,NULL,NULL,Non BS6
19480,19238,1618/2 5400 G45 10R20TY E4 VRL,KA41D0373,MB1A3CHDXLRJD9206,LJHZ403877,Long Haulage,29-02-2020 00:00,No,NULL,NULL,Non BS6
19481,19238,1618/2 5400 G45 10R20TY E4 VRL,KA41D0370,MB1A3CHDXLRJD9254,LJHZ403876,Long Haulage,28-02-2020 00:00,No,NULL,NULL,Non BS6
19482,19238,1618/2 5400 G45 10R20TY E4 VRL,KA25TR7153T,MB1A3CHDXLRKD7328,LKHZ400460,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19483,19238,1618/2 5400 G45 10R20TY E4 VRL,TS08UH4412,MB1A3CHDXLRKD7880,LKHZ400454,Long Haulage,14-02-2020 00:00,No,NULL,NULL,Non BS6
19484,19238,1616il 10R20TY,HP588079,MB1A3DYC0FPCM5247,FCPZ110556,Long Haulage,15-04-2015 00:00,No,NULL,NULL,Non BS6
19485,19238,1616IL/2,MH13AX8983,MB1A3DYC1FPVP6867,FVPZ131912,Long Haulage,12-12-2015 00:00,No,NULL,NULL,Non BS6
19486,19238,1616IL/2,MH13AX8982,MB1A3DYC3FPVP9270,FVPZ134358,Long Haulage,12-12-2015 00:00,No,NULL,NULL,Non BS6
19487,19238,1616IL/2,MH13AX8981,MB1A3DYC4FPVP9276,FVPZ134350,Long Haulage,12-12-2015 00:00,No,NULL,NULL,Non BS6
19488,19238,1616IL/2,MH13AX8980,MB1A3DYC5FPVP6323,FVPZ131510,Long Haulage,12-12-2015 00:00,No,NULL,NULL,Non BS6
19489,19238,1616IL/2,MH13AX8974,MB1A3DYC5FPVP9271,FVPZ134352,Long Haulage,12-12-2015 00:00,No,NULL,NULL,Non BS6
19490,19238,1616IL/2,MH13AX8975,MB1A3DYC5FPWP4137,FWPZ129567,Long Haulage,11-12-2015 00:00,No,NULL,NULL,Non BS6
19491,19238,1616il 10X20TY,KA22B8092,MB1A3DYC7CETJ1958,#N/A,Long Haulage,30-09-2012 00:00,No,NULL,NULL,Non BS6
19492,19238,1616il 10R20TY,HP588078,MB1A3DYC7FPCM5410,FCPZ110756,Long Haulage,15-04-2015 00:00,No,NULL,NULL,Non BS6
19493,19238,1616IL/2,MH13AX8977,MB1A3DYC7FPVP4492,FVPZ129929,Long Haulage,12-12-2015 00:00,No,NULL,NULL,Non BS6
19494,19238,1616IL/2,MH13AX8979,MB1A3DYC7FPVP9272,FVPZ134353,Long Haulage,12-12-2015 00:00,No,NULL,NULL,Non BS6
19495,19238,1616IL/2,MH13AX8978,MB1A3DYC8FPVP9281,FVPZ134362,Long Haulage,12-12-2015 00:00,No,NULL,NULL,Non BS6
19496,19238,1616IL/2,MH13AX8976,MB1A3DYCXFPVP9279,FVPZ134356,Long Haulage,12-12-2015 00:00,No,NULL,NULL,Non BS6
19497,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6618,MB1AUJFC0ARNC3603,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19498,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6484,MB1AUJFC0ARNC3746,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19499,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6435,MB1AUJFC0ARPC1632,#N/A,ICV-Truck,19-07-2010 00:00,No,NULL,NULL,Non BS6
19501,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6306,MB1AUJFC0ARSB9736,#N/A,ICV-Truck,30-06-2010 00:00,No,NULL,NULL,Non BS6
19502,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6617,MB1AUJFC1ARNC3528,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19503,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6485,MB1AUJFC1ARPC1378,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19505,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6436,MB1AUJFC1ARPC1624,#N/A,ICV-Truck,19-07-2010 00:00,No,NULL,NULL,Non BS6
19506,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6431,MB1AUJFC1ARPC2871,#N/A,ICV-Truck,19-07-2010 00:00,No,NULL,NULL,Non BS6
19507,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6430,MB1AUJFC1ARPC2918,#N/A,ICV-Truck,19-07-2010 00:00,No,NULL,NULL,Non BS6
19509,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6279,MB1AUJFC1ARSB9681,#N/A,ICV-Truck,25-06-2010 00:00,No,NULL,NULL,Non BS6
19511,19238,1212 19 ft  MS Reefer,KA22C0472,MB1AUJFC1DRYH5822,#N/A,ICV-Truck,31-03-2014 00:00,No,NULL,NULL,Non BS6
19512,19238,1212 19 ft  MS Reefer,KL14R9692,MB1AUJFC1DRYH5903,DYHZ106478,ICV-Truck,30-04-2014 00:00,No,NULL,NULL,Non BS6
19513,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6482,MB1AUJFC2ARNC3747,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19514,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6619,MB1AUJFC2ARNC3893,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19515,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6620,MB1AUJFC3ARNC3529,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19517,19238,ECOMET 1112 SMART VEHICLE  42,MH13R3926,MB1AUJFC3ARPC1379,#N/A,ICV-Truck,29-07-2010 00:00,No,NULL,NULL,Non BS6
19518,19238,ECOMET 1112 SMART VEHICLE  42,MH13R3927,MB1AUJFC3ARPC1429,#N/A,ICV-Truck,30-07-2010 00:00,No,NULL,NULL,Non BS6
19519,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6621,MB1AUJFC3ARPC1530,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19521,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6439,MB1AUJFC3ARPC2533,#N/A,ICV-Truck,19-07-2010 00:00,No,NULL,NULL,Non BS6
19526,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6488,MB1AUJFC4ARNC3894,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19527,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6489,MB1AUJFC5ARNC3841,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19529,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6424,MB1AUJFC5ARPC2534,#N/A,ICV-Truck,19-07-2010 00:00,No,NULL,NULL,Non BS6
19530,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6427,MB1AUJFC5ARPC2873,#N/A,ICV-Truck,19-07-2010 00:00,No,NULL,NULL,Non BS6
19531,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6304,MB1AUJFC5ARSB9750,#N/A,ICV-Truck,30-06-2010 00:00,No,NULL,NULL,Non BS6
19532,19238,1212 19 ft  MS Reefer,KA22C0490,MB1AUJFC5DRYH5483,#N/A,ICV-Truck,31-03-2014 00:00,No,NULL,NULL,Non BS6
19534,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6501,MB1AUJFC7ARNC3601,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19535,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6503,MB1AUJFC7ARNC3744,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19536,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6615,MB1AUJFC7ARNC3842,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19537,19238,ECOMET 1112 SMART VEHICLE  42,GJ01CT2577,MB1AUJFC7ARPC1529,#N/A,ICV-Truck,30-07-2010 00:00,No,NULL,NULL,Non BS6
19538,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6500,MB1AUJFC7ARPC1532,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19539,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6425,MB1AUJFC7ARPC2535,#N/A,ICV-Truck,19-07-2010 00:00,No,NULL,NULL,Non BS6
19540,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6280,MB1AUJFC7ARSB8793,#N/A,ICV-Truck,25-06-2010 00:00,No,NULL,NULL,Non BS6
19542,19238,1212 19 ft  MS Reefer,KL14R9701,MB1AUJFC7DRXH6051,DXHZ106795,ICV-Truck,30-04-2014 00:00,No,NULL,NULL,Non BS6
19543,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6480,MB1AUJFC8ARNC3753,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19544,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6433,MB1AUJFC8ARPC2916,#N/A,ICV-Truck,19-07-2010 00:00,No,NULL,NULL,Non BS6
19546,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6313,MB1AUJFC8ARSB9743,#N/A,ICV-Truck,30-06-2010 00:00,No,NULL,NULL,Non BS6
19548,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6481,MB1AUJFC9ARNC3602,#N/A,ICV-Truck,31-07-2010 00:00,No,NULL,NULL,Non BS6
19551,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6278,MB1AUJFC9ARSB8522,#N/A,ICV-Truck,25-06-2010 00:00,No,NULL,NULL,Non BS6
19553,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6307,MB1AUJFC9ARSB9749,#N/A,ICV-Truck,30-06-2010 00:00,No,NULL,NULL,Non BS6
19554,19238,1212 19 ft  MS Reefer,KA22C0470,MB1AUJFC9DRYH5826,#N/A,ICV-Truck,31-03-2014 00:00,No,NULL,NULL,Non BS6
19555,19238,ECOMET 1112 SMART VEHICLE  42,GJ1CT2565,MB1AUJFCXARPC1380,#N/A,ICV-Truck,30-07-2010 00:00,No,NULL,NULL,Non BS6
19557,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6426,MB1AUJFCXARPC2917,#N/A,ICV-Truck,19-07-2010 00:00,No,NULL,NULL,Non BS6
19558,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6312,MB1AUJFCXARSB9274,#N/A,ICV-Truck,30-06-2010 00:00,No,NULL,NULL,Non BS6
19560,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6308,MB1AUJFCXARSB9680,#N/A,ICV-Truck,30-06-2010 00:00,No,NULL,NULL,Non BS6
19561,19238,ECOMET 1112 SMART VEHICLE  42,KA25C6303,MB1AUJFCXARSB9744,#N/A,ICV-Truck,30-06-2010 00:00,No,NULL,NULL,Non BS6
19562,19238,1212 19 ft  MS Reefer,KA22C0471,MB1AUJFCXDRYH5821,#N/A,ICV-Truck,31-03-2014 00:00,No,NULL,NULL,Non BS6
19563,19238,GURU 1111 4720WB 8.25R20 16PR,UP78FN4437,MB1AUPTC0JPGB8927,HJEZ209402,ICV-Truck,26-10-2018 00:00,No,NULL,NULL,Non BS6
19564,19238,GURU 1111 4720WB 8.25R20 16PR,UP78FN4436,MB1AUPTC3JPGB9814,HGEZ200705,ICV-Truck,26-10-2018 00:00,No,NULL,NULL,Non BS6
19565,19238,GURU 1111 4720WB 8.25R20 16PR,KA632843,MB1AUPTC6HPAZ2446,HBEZ204201,ICV-Truck,27-04-2018 00:00,No,NULL,NULL,Non BS6
19566,19238,BOSS 1212 LE 22ft CBC (BSIII),BR01GE0457,MB1AVPAC0EPFL4424,EFPZ119259,ICV-Truck,31-12-2014 00:00,No,NULL,NULL,Non BS6
19567,19238,BOSS 1212 LE 22ft CBC (BSIII),RJ06GB5774,MB1AVPAC0EPRL2813,ERPZ117604,ICV-Truck,30-11-2014 00:00,No,NULL,NULL,Non BS6
19568,19238,BOSS 1212 LE 22ft CBC (BSIII),BR01GE0450,MB1AVPAC0EPRL3301,ERPZ117949,ICV-Truck,31-12-2014 00:00,No,NULL,NULL,Non BS6
19569,19238,BOSS 1212 LE 22ft CBC (BSIII),MB1AVPAC0FPVP58,MB1AVPAC0EPRL3346,ERPZ118072,ICV-Truck,31-12-2014 00:00,No,NULL,NULL,Non BS6
19570,19238,BOSS 1212 LE 22ft CBC (BSIII),AP16TG1805,MB1AVPAC0EPSL2077,ESPZ116733,ICV-Truck,31-10-2014 00:00,No,NULL,NULL,Non BS6
19571,19238,BOSS 1212 LE 22ft CBC (BSIII),GJ27V0567,MB1AVPAC0EPVK8832,EVPZ113768,ICV-Truck,31-08-2014 00:00,No,NULL,NULL,Non BS6
19572,19238,BOSS 1212 LE 22ft CBC (BSIII),GJ27V0600,MB1AVPAC0EPVK8930,EVPZ113897,ICV-Truck,31-08-2014 00:00,No,NULL,NULL,Non BS6
19573,19238,BOSS 1212 LE 22ft CBC (BSIII),MP09GG2834,MB1AVPAC0EPWK6419,EWPZ111157,ICV-Truck,28-07-2014 00:00,No,NULL,NULL,Non BS6
19574,19238,BOSS 1212 LE 22ft CBC (BSIII),MP09GG2837,MB1AVPAC0EPWK6422,EWPZ111155,ICV-Truck,28-07-2014 00:00,No,NULL,NULL,Non BS6
19575,19238,BOSS 1212 LE 22ft CBC (BSIII),HR38T4638,MB1AVPAC0EPWK6887,EWPZ111430,ICV-Truck,31-07-2014 00:00,No,NULL,NULL,Non BS6
19576,19238,BOSS 1212 LE 22ft CBC (BSIII),GJ27V4839,MB1AVPAC0FPAN0755,FAPZ115864,ICV-Truck,25-05-2015 00:00,No,NULL,NULL,Non BS6
19577,19238,BOSS 1212 LE 22ft CBC (BSIII),AS01GC2808,MB1AVPAC0FPDL9988,FDPZ104528,ICV-Truck,14-05-2015 00:00,No,NULL,NULL,Non BS6
19578,19238,BOSS 1212 LE 14ft HSD  (BSIII),KA20D4066,MB1AVPAC0FPEL5054,EFPZ119849,ICV-Truck,27-01-2015 00:00,No,NULL,NULL,Non BS6
19579,19238,BOSS 1213 LS 20ft CBC (BSIII),KL41K4591,MB1AVPAC0FPVP9457,FWEZ207030,ICV-Truck,19-10-2015 00:00,No,NULL,NULL,Non BS6
19580,19238,BOSS 1213 LS 20ft CBC (BSIII),KL41K4630,MB1AVPAC0FPVP9460,FWEZ207027,ICV-Truck,19-10-2015 00:00,No,NULL,NULL,Non BS6
19581,19238,BOSS 1212 LE 22ft CBC (BSIII),UP65DT3814,MB1AVPAC1EPFL4089,EFPZ118795,ICV-Truck,31-12-2014 00:00,No,NULL,NULL,Non BS6
19582,19238,BOSS 1212 LE 22ft CBC (BSIII),UP65DT3817,MB1AVPAC1EPFL4092,EFPZ118792,ICV-Truck,31-12-2014 00:00,No,NULL,NULL,Non BS6
19583,19238,BOSS 1212 LE 17ft HSD  (BSIII),KA20D3678,MB1AVPAC1EPRL2478,ESPZ117023,ICV-Truck,12-12-2014 00:00,No,NULL,NULL,Non BS6
19584,19238,BOSS 1212 LE 22ft CBC (BSIII),KA25AA0493,MB1AVPAC1EPRL2769,ERPZ117358,ICV-Truck,30-11-2014 00:00,No,NULL,NULL,Non BS6
19585,19238,BOSS 1212 LE 22ft CBC (BSIII),RJ06GB5775,MB1AVPAC1EPRL2772,ERPZ117354,ICV-Truck,30-11-2014 00:00,No,NULL,NULL,Non BS6
19586,19238,BOSS 1212 LE 22ft CBC (BSIII),HR38U2832,MB1AVPAC1EPRL2819,ERPZ117681,ICV-Truck,30-11-2014 00:00,No,NULL,NULL,Non BS6
19587,19238,BOSS 1212 LE 22ft CBC (BSIII),TN12E5357,MB1AVPAC1EPSL1732,ESPZ116406,ICV-Truck,31-10-2014 00:00,No,NULL,NULL,Non BS6
19588,19238,BOSS 1212 LE 22ft CBC (BSIII),TN12E5313,MB1AVPAC1EPSL1746,ESPZ116362,ICV-Truck,31-10-2014 00:00,No,NULL,NULL,Non BS6
19589,19238,BOSS 1212 LE 22ft CBC (BSIII),TS07UB2230,MB1AVPAC1EPSL1830,ESPZ116565,ICV-Truck,31-10-2014 00:00,No,NULL,NULL,Non BS6
19590,19238,BOSS 1212 LE 22ft CBC (BSIII),TS07UB2231,MB1AVPAC1EPSL1875,ESPZ116569,ICV-Truck,31-10-2014 00:00,No,NULL,NULL,Non BS6
19591,19238,BOSS 1212 LE 22ft CBC (BSIII),GJ27V0820,MB1AVPAC1EPVK8905,EVPZ113771,ICV-Truck,31-08-2014 00:00,No,NULL,NULL,Non BS6
19592,19238,BOSS 1212 LE 22ft CBC (BSIII),MH13AX3238,MB1AVPAC1EPVK8922,EVPZ113892,ICV-Truck,31-08-2014 00:00,No,NULL,NULL,Non BS6
19593,19238,BOSS 1212 LE 22ft CBC (BSIII),HR38T9198,MB1AVPAC1EPWK6817,EWPZ111471,ICV-Truck,31-07-2014 00:00,No,NULL,NULL,Non BS6
19594,19238,BOSS 1212 LE 22ft CBC (BSIII),HR38T4606,MB1AVPAC1EPWK6820,EWPZ111427,ICV-Truck,31-07-2014 00:00,No,NULL,NULL,Non BS6
19595,19238,BOSS 1212 LE 22ft CBC (BSIII),WB11C7111,MB1AVPAC1FPAN0358,FAPZ115758,ICV-Truck,25-05-2015 00:00,No,NULL,NULL,Non BS6
19596,19238,BOSS 1212 LE 22ft CBC (BSIII),WB11C7113,MB1AVPAC1FPAN0361,FAPZ115508,ICV-Truck,25-05-2015 00:00,No,NULL,NULL,Non BS6
19597,19238,BOSS 1212 LE 22ft CBC (BSIII),AS01GC2809,MB1AVPAC1FPDL9983,FDPZ104545,ICV-Truck,14-05-2015 00:00,No,NULL,NULL,Non BS6
19598,19238,BOSS 1212 LE 22ft CBC (BSIII),AS01GC2802,MB1AVPAC1FPDM0146,FDPZ105135,ICV-Truck,14-05-2015 00:00,No,NULL,NULL,Non BS6
19599,19238,BOSS 1213 LS 20ft CBC (BSIII),KL41K4609,MB1AVPAC1FPVP9225,FVPZ133611,ICV-Truck,19-10-2015 00:00,No,NULL,NULL,Non BS6
19600,19238,BOSS 1213 LS 20ft CBC (BSIII),KL41K4589,MB1AVPAC1FPVP9466,FWEZ207009,ICV-Truck,19-10-2015 00:00,No,NULL,NULL,Non BS6
19601,19238,BOSS 1212 LE 17ft HSD  (BSIII),KA20D3883,MB1AVPAC2EPFL4022,EFPZ118734,ICV-Truck,31-12-2014 00:00,No,NULL,NULL,Non BS6
19602,19238,BOSS 1212 LE 22ft CBC (BSIII),HR38U6808,MB1AVPAC2EPRL2814,ERPZ117638,ICV-Truck,30-11-2014 00:00,No,NULL,NULL,Non BS6
19603,19238,BOSS 1212 LE 22ft CBC (BSIII),UP65DT3815,MB1AVPAC2EPRL3347,ERPZ118064,ICV-Truck,31-12-2014 00:00,No,NULL,NULL,Non BS6
19604,19238,BOSS 1212 LE 22ft CBC (BSIII),MP09GG3647,MB1AVPAC2EPRL3350,ERPZ118069,ICV-Truck,31-12-2014 00:00,No,NULL,NULL,Non BS6
19605,19238,BOSS 1212 LE 22ft CBC (BSIII),AP16TG1804,MB1AVPAC2EPSL2078,ESPZ116732,ICV-Truck,31-10-2014 00:00,No,NULL,NULL,Non BS6
